date,home_team,away_team,team,scorer,own_goal,penalty
2001-06-06,Sweden,Moldova,Sweden,Henrik Larsson,False,True
2001-06-06,San Marino,Belgium,Belgium,Marc Wilmots,False,True
2001-06-06,San Marino,Belgium,Belgium,Wesley Sonck,False,False
2001-06-06,Switzerland,Slovenia,Slovenia,Sebastjan Cimirotič,False,False
2001-06-06,Latvia,Croatia,Croatia,Boško Balaban,False,False
2001-06-06,Greece,England,England,Paul Scholes,False,False
2001-06-06,Israel,Spain,Israel,Haim Revivo,False,False
2001-06-06,Czech Republic,Northern Ireland,Northern Ireland,Philip Mulryne,False,False
2001-06-06,Czech Republic,Northern Ireland,Czech Republic,Pavel Kuka,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Waren Waiwai,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Pita David Maki,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Richard Iwai,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Richard Iwai,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Richard Iwai,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Gerard Maki,False,False
2001-06-06,Cook Islands,Vanuatu,Cook Islands,Junior Pukoku,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Jimmy Ben,False,False
2001-06-06,Azerbaijan,Slovakia,Azerbaijan,Zaur Tagizade,False,False
2001-06-06,Azerbaijan,Slovakia,Azerbaijan,Vadim Vasilyev,False,False
2001-06-06,Armenia,Poland,Armenia,Artur Petrosyan,False,False
2001-06-06,Armenia,Poland,Poland,Radosław Kałużny,False,False
2001-06-06,Albania,Germany,Germany,Michael Ballack,False,False
2001-06-06,Albania,Germany,Germany,Marko Rehmer,False,False
2001-06-06,Israel,Spain,Spain,Raúl,False,False
2001-06-06,Czech Republic,Northern Ireland,Czech Republic,Pavel Kuka,False,False
2001-06-06,Czech Republic,Northern Ireland,Czech Republic,Milan Baroš,False,False
2001-06-06,Cook Islands,Vanuatu,Vanuatu,Simon Lauru,False,False
2001-06-06,Denmark,Malta,Denmark,Ebbe Sand,False,False
2001-06-06,Hungary,Georgia,Georgia,Levan Kobiashvili,False,False
2001-06-06,Hungary,Georgia,Hungary,Attila Korsós,False,False
2001-06-06,Hungary,Georgia,Hungary,Vilmos Sebők,False,True
2001-06-06,Hungary,Georgia,Hungary,János Mátyus,False,False
2001-06-06,Greece,England,England,David Beckham,False,False
2001-06-06,Faroe Islands,Serbia,Serbia,Mateja Kežman,False,False
2001-06-06,Iceland,Bulgaria,Iceland,Ríkharður Daðason,False,False
2001-06-06,Iceland,Bulgaria,Bulgaria,Dimitar Berbatov,False,False
2001-06-06,Faroe Islands,Serbia,Serbia,Savo Milošević,False,False
2001-06-06,Faroe Islands,Serbia,Serbia,Dejan Stanković,False,False
2001-06-06,Faroe Islands,Serbia,Serbia,Mateja Kežman,False,False
2001-06-06,Faroe Islands,Serbia,Serbia,Dejan Stanković,False,False
2001-06-06,Estonia,Republic of Ireland,Republic of Ireland,Matt Holland,False,False
2001-06-06,Estonia,Republic of Ireland,Republic of Ireland,Richard Dunne,False,False
2001-06-06,Denmark,Malta,Denmark,Ebbe Sand,False,False
2001-06-06,Faroe Islands,Serbia,Serbia,Mateja Kežman,False,False
2001-06-06,Denmark,Malta,Malta,George Mallia,False,False
2001-06-07,Japan,Australia,Japan,Hidetoshi Nakata,False,False
2001-06-07,France,Brazil,France,Marcel Desailly,False,False
2001-06-07,France,Brazil,France,Robert Pires,False,False
2001-06-07,France,Brazil,Brazil,Ramon Menezes,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Batram Suri,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Commins Menapi,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Stanley Waita,False,False
2001-06-08,Vanuatu,Solomon Islands,Vanuatu,Richard Iwai,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Vivian Wickham,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Jack Samani,False,False
2001-06-08,Vanuatu,Solomon Islands,Vanuatu,Richard Iwai,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Vivian Wickham,False,False
2001-06-08,New Zealand,Cook Islands,New Zealand,Noah Hickey,False,False
2001-06-08,New Zealand,Cook Islands,New Zealand,Noah Hickey,False,False
2001-06-08,Vanuatu,Solomon Islands,Solomon Islands,Commins Menapi,False,False
2001-06-09,Australia,Brazil,Australia,Shaun Murphy,False,False
2001-06-10,Japan,France,France,Patrick Vieira,False,False
2001-06-11,New Zealand,Solomon Islands,Solomon Islands,Batram Suri,False,False
2001-06-11,New Zealand,Solomon Islands,New Zealand,Paul Urlovic,False,False
2001-06-11,New Zealand,Solomon Islands,New Zealand,Chris Jackson,False,False
2001-06-11,New Zealand,Solomon Islands,New Zealand,Chris Jackson,False,False
2001-06-11,New Zealand,Solomon Islands,New Zealand,Vaughan Coveny,False,False
2001-06-11,New Zealand,Solomon Islands,New Zealand,Vaughan Coveny,False,False
2001-06-11,Cook Islands,Tahiti,Tahiti,Tony Senechal,False,False
2001-06-11,Cook Islands,Tahiti,Tahiti,Felix Tagawa,False,False
2001-06-11,Cook Islands,Tahiti,Tahiti,Tony Senechal,False,False
2001-06-11,Cook Islands,Tahiti,Tahiti,Felix Tagawa,False,False
2001-06-11,Cook Islands,Tahiti,Tahiti,Naea Bennett,False,False
2001-06-11,Cook Islands,Tahiti,Tahiti,Felix Tagawa,False,False
2001-06-13,Tahiti,Solomon Islands,Tahiti,Samuel Garcia,False,True
2001-06-13,New Zealand,Vanuatu,New Zealand,Ivan Vicelich,False,False
2001-06-13,New Zealand,Vanuatu,New Zealand,Mark Burton,False,False
2001-06-13,New Zealand,Vanuatu,New Zealand,Vaughan Coveny,False,False
2001-06-13,Tahiti,Solomon Islands,Tahiti,Steve Fatupua-Lecaill,False,False
2001-06-13,New Zealand,Vanuatu,New Zealand,Chris Jackson,False,False
2001-06-13,New Zealand,Vanuatu,New Zealand,Vaughan Coveny,False,False
2001-06-13,New Zealand,Vanuatu,New Zealand,Vaughan Coveny,False,False
2001-06-13,New Zealand,Vanuatu,New Zealand,Aaran Lines,False,False
2001-06-16,Trinidad and Tobago,Honduras,Trinidad and Tobago,Stern John,False,False
2001-06-16,Trinidad and Tobago,Honduras,Honduras,Amado Guevara,False,True
2001-06-16,Trinidad and Tobago,Honduras,Trinidad and Tobago,Russell Latapy,False,False
2001-06-16,Trinidad and Tobago,Honduras,Honduras,Rony Morales,False,False
2001-06-16,Trinidad and Tobago,Honduras,Honduras,Danilo Turcios,False,False
2001-06-16,Mexico,Costa Rica,Costa Rica,Hernán Medford,False,False
2001-06-16,Mexico,Costa Rica,Mexico,José Manuel Abundis,False,False
2001-06-16,Trinidad and Tobago,Honduras,Honduras,Carlos Pavón,False,True
2001-06-16,Mexico,Costa Rica,Costa Rica,Rolando Fonseca,False,False
2001-06-20,United States,Trinidad and Tobago,United States,Earnie Stewart,False,False
2001-06-20,Honduras,Mexico,Mexico,Víctor Ruiz,False,False
2001-06-20,United States,Trinidad and Tobago,United States,Ante Razov,False,False
2001-06-20,New Zealand,Australia,Australia,Brett Emerton,False,False
2001-06-20,New Zealand,Australia,Australia,Brett Emerton,False,False
2001-06-20,Honduras,Mexico,Honduras,Carlos Pavón,False,False
2001-06-20,Honduras,Mexico,Honduras,Carlos Pavón,False,False
2001-06-20,Costa Rica,Jamaica,Costa Rica,Paulo Wanchope,False,False
2001-06-20,Costa Rica,Jamaica,Jamaica,Onandi Lowe,False,False
2001-06-20,Costa Rica,Jamaica,Costa Rica,Luis Marín Murillo,False,False
2001-06-20,Honduras,Mexico,Honduras,Carlos Pavón,False,True
2001-06-24,Australia,New Zealand,Australia,David Zdrilic,False,False
2001-06-24,Australia,New Zealand,Australia,Brett Emerton,False,False
2001-06-24,Australia,New Zealand,New Zealand,Vaughan Coveny,False,True
2001-06-24,Australia,New Zealand,Australia,John Aloisi,False,False
2001-06-24,Australia,New Zealand,Australia,David Zdrilic,False,False
2001-06-29,Libya,Angola,Libya,Rajab Elharbi,False,False
2001-06-29,Libya,Angola,Angola,Fernando Francisco,False,False
2001-06-30,Trinidad and Tobago,Jamaica,Jamaica,Deon Burton,False,False
2001-06-30,Trinidad and Tobago,Jamaica,Jamaica,Onandi Lowe,False,False
2001-06-30,Trinidad and Tobago,Jamaica,Trinidad and Tobago,Stern John,False,False
2001-06-30,Namibia,Algeria,Algeria,Fares Aouni,False,False
2001-06-30,Morocco,Egypt,Morocco,Mustapha Hadji,False,False
2001-06-30,Namibia,Algeria,Algeria,Fares Aouni,False,False
2001-06-30,Namibia,Algeria,Algeria,Fares Aouni,False,False
2001-06-30,Namibia,Algeria,Algeria,Fares Aouni,False,False
2001-07-01,Sudan,Nigeria,Nigeria,Yakubu,False,False
2001-07-01,Liberia,Ghana,Liberia,Kelvin Sebwe,False,False
2001-07-01,Liberia,Ghana,Ghana,Isaac Boakye,False,False
2001-07-01,Uruguay,Brazil,Uruguay,Federico Magallanes,False,True
2001-07-01,Sudan,Nigeria,Nigeria,Jay-Jay Okocha,False,False
2001-07-01,Sudan,Nigeria,Nigeria,Julius Aghahowa,False,False
2001-07-01,Liberia,Ghana,Ghana,Charles Amoah,False,False
2001-07-01,Tunisia,Congo,Tunisia,Khaled Badra,False,False
2001-07-01,Tunisia,Congo,Tunisia,Zoubeir Baya,False,False
2001-07-01,Tunisia,Congo,Tunisia,Imed Mhedhebi,False,False
2001-07-01,Tunisia,Congo,Tunisia,Zoubeir Baya,False,False
2001-07-01,Tunisia,Congo,Tunisia,Riadh Jelassi,False,False
2001-07-01,Sudan,Nigeria,Nigeria,Yakubu,False,False
2001-07-01,Ivory Coast,Madagascar,Ivory Coast,Ibrahima Bakayoko,False,False
2001-07-01,Tunisia,Congo,Tunisia,Ali Zitouni,False,False
2001-07-01,Ivory Coast,Madagascar,Ivory Coast,Gilles Yapi Yapo,False,False
2001-07-01,Ivory Coast,Madagascar,Ivory Coast,Fadel Keïta,False,False
2001-07-01,Burkina Faso,South Africa,South Africa,Sibusiso Zuma,False,False
2001-07-01,Burkina Faso,South Africa,Burkina Faso,Alain Nana,False,False
2001-07-01,Cameroon,Togo,Cameroon,Samuel Eto'o,False,False
2001-07-01,Cameroon,Togo,Cameroon,Marc-Vivien Foé,False,False
2001-07-01,Honduras,Costa Rica,Costa Rica,Paulo Wanchope,False,False
2001-07-01,Mexico,United States,Mexico,Jared Borgetti,False,False
2001-07-01,Honduras,Costa Rica,Honduras,Amado Guevara,False,False
2001-07-01,Honduras,Costa Rica,Costa Rica,Rolando Fonseca,False,False
2001-07-01,Honduras,Costa Rica,Honduras,Amado Guevara,False,False
2001-07-01,Honduras,Costa Rica,Costa Rica,Mauricio Solís,False,False
2001-07-01,Ivory Coast,Madagascar,Ivory Coast,Ibrahima Bakayoko,False,False
2001-07-01,Ivory Coast,Madagascar,Ivory Coast,Ibrahima Bakayoko,False,True
2001-07-01,Ivory Coast,Madagascar,Ivory Coast,Abdul Kader Keïta,False,False
2001-07-03,Latvia,Estonia,Latvia,Māris Verpakovskis,False,False
2001-07-03,Latvia,Estonia,Estonia,Indrek Zelinski,False,False
2001-07-03,Latvia,Estonia,Latvia,Marians Pahars,False,False
2001-07-03,Latvia,Estonia,Latvia,Vladimirs Koļesņičenko,False,False
2001-07-04,Estonia,Lithuania,Lithuania,Raimondas Vilėniškis,False,False
2001-07-04,Estonia,Lithuania,Lithuania,Nerijus Vasiliauskas,False,False
2001-07-04,Estonia,Lithuania,Lithuania,Deividas Česnauskis,False,False
2001-07-04,Estonia,Lithuania,Lithuania,Valdas Trakys,False,False
2001-07-04,Estonia,Lithuania,Estonia,Mark Švets,False,False
2001-07-04,Estonia,Lithuania,Estonia,Aivar Anniste,False,False
2001-07-04,Estonia,Lithuania,Lithuania,Orestas Buitkus,False,False
2001-07-05,Latvia,Lithuania,Lithuania,Nerijus Barasa,False,False
2001-07-05,Latvia,Lithuania,Latvia,Andrejs Rubins,False,False
2001-07-05,Latvia,Lithuania,Latvia,Marians Pahars,False,False
2001-07-05,Latvia,Lithuania,Latvia,Oļegs Blagonadeždins,False,False
2001-07-05,Latvia,Lithuania,Latvia,Vladimirs Koļesņičenko,False,False
2001-07-11,Ecuador,Chile,Chile,Cristian Montecinos,False,False
2001-07-11,Ecuador,Chile,Chile,Marcelo Corrales,False,False
2001-07-11,Ecuador,Chile,Chile,Cristian Montecinos,False,False
2001-07-11,Colombia,Venezuela,Colombia,Freddy Grisales,False,False
2001-07-11,Ecuador,Chile,Chile,Reinaldo Navia,False,False
2001-07-11,Colombia,Venezuela,Colombia,Víctor Aristizábal,False,True
2001-07-11,Ecuador,Chile,Ecuador,Cléber Chalá,False,False
2001-07-12,Peru,Paraguay,Paraguay,Virgilio Ferreira,False,False
2001-07-12,Peru,Paraguay,Paraguay,Silvio Garay,False,False
2001-07-12,Peru,Paraguay,Peru,Juan Pajuelo,False,False
2001-07-12,Peru,Paraguay,Peru,José del Solar,False,False
2001-07-12,Peru,Paraguay,Peru,Abel Lobatón,False,False
2001-07-12,Brazil,Mexico,Mexico,Jared Borgetti,False,False
2001-07-12,Peru,Paraguay,Paraguay,Virgilio Ferreira,False,False
2001-07-13,Honduras,Costa Rica,Costa Rica,Paulo Wanchope,False,False
2001-07-13,Egypt,Namibia,Egypt,Abdel Sattar Sabry,False,False
2001-07-13,Egypt,Namibia,Egypt,Mohamed Salah Abo Greisha,False,False
2001-07-13,Egypt,Namibia,Egypt,Mohamed Barakat,False,False
2001-07-13,Egypt,Namibia,Namibia,Erastus Gariseb,False,False
2001-07-13,Egypt,Namibia,Namibia,Patrick Mkontwana,False,False
2001-07-13,Egypt,Namibia,Egypt,Abdul-Hamid Bassiouny,False,False
2001-07-13,Egypt,Namibia,Egypt,Abdul-Hamid Bassiouny,False,False
2001-07-13,Egypt,Namibia,Egypt,Mohamed Barakat,False,False
2001-07-13,Egypt,Namibia,Egypt,Tarek El-Said,False,False
2001-07-13,Bolivia,Uruguay,Uruguay,Javier Chevantón,False,False
2001-07-13,Egypt,Namibia,Egypt,Abdul-Hamid Bassiouny,False,False
2001-07-14,Zambia,Cameroon,Zambia,Chaswe Nsofwa,False,False
2001-07-14,Zambia,Cameroon,Cameroon,Pius Ndiefi,False,False
2001-07-14,Zambia,Cameroon,Zambia,Jones Mwewa,False,False
2001-07-14,Zambia,Cameroon,Cameroon,Marc-Vivien Foé,False,False
2001-07-14,South Africa,Malawi,South Africa,Bradley August,False,False
2001-07-14,Sierra Leone,Liberia,Liberia,George Weah,False,False
2001-07-14,Senegal,Morocco,Senegal,El Hadji Diouf,False,False
2001-07-14,Colombia,Ecuador,Colombia,Víctor Aristizábal,False,False
2001-07-14,Chile,Venezuela,Chile,Cristian Montecinos,False,False
2001-07-14,South Africa,Malawi,South Africa,Matthew Booth,False,False
2001-07-15,Zimbabwe,Burkina Faso,Zimbabwe,Blessing Makunike,False,False
2001-07-15,Brazil,Peru,Brazil,Guilherme de Cássio Alves,False,False
2001-07-15,Brazil,Peru,Brazil,Denílson de Oliveira Araújo,False,False
2001-07-15,Congo,Ivory Coast,Ivory Coast,Kandia Traoré,False,False
2001-07-15,Congo,Ivory Coast,Congo,Walter Bakouma,False,False
2001-07-15,DR Congo,Tunisia,Tunisia,Khaled Badra,False,False
2001-07-15,DR Congo,Tunisia,Tunisia,Zoubeir Baya,False,False
2001-07-15,DR Congo,Tunisia,Tunisia,Zoubeir Baya,False,False
2001-07-15,Ghana,Sudan,Ghana,Emmanuel Osei Kuffour,False,False
2001-07-15,Togo,Libya,Togo,Koffi Kossi,False,False
2001-07-15,Togo,Libya,Togo,Koffi Kossi,False,False
2001-07-16,Uruguay,Costa Rica,Costa Rica,Paulo Wanchope,False,False
2001-07-16,Uruguay,Costa Rica,Uruguay,Carlos María Morales,False,False
2001-07-16,Honduras,Bolivia,Honduras,Amado Guevara,False,False
2001-07-16,Honduras,Bolivia,Honduras,Amado Guevara,False,False
2001-07-17,Colombia,Chile,Colombia,Víctor Aristizábal,False,True
2001-07-17,Colombia,Chile,Colombia,Eudalio Arriaga,False,False
2001-07-17,Ecuador,Venezuela,Ecuador,Agustín Delgado,False,False
2001-07-17,Ecuador,Venezuela,Ecuador,Ángel Fernández,False,False
2001-07-17,Ecuador,Venezuela,Ecuador,Édison Méndez,False,False
2001-07-17,Ecuador,Venezuela,Ecuador,Agustín Delgado,False,False
2001-07-18,Brazil,Paraguay,Paraguay,Guido Alvarenga,False,True
2001-07-18,Brazil,Paraguay,Brazil,Alexsandro de Souza,False,False
2001-07-18,Brazil,Paraguay,Brazil,Juliano Belletti,False,False
2001-07-18,Brazil,Paraguay,Brazil,Denílson de Oliveira Araújo,False,False
2001-07-18,Peru,Mexico,Peru,Roberto Holsen,False,False
2001-07-19,Bolivia,Costa Rica,Costa Rica,Rolando Fonseca,False,False
2001-07-19,Bolivia,Costa Rica,Costa Rica,Paulo Wanchope,False,False
2001-07-19,Honduras,Uruguay,Honduras,Amado Guevara,False,False
2001-07-19,Bolivia,Costa Rica,Costa Rica,Paulo Wanchope,False,False
2001-07-19,Bolivia,Costa Rica,Costa Rica,Steven Bryce,False,False
2001-07-21,Algeria,Egypt,Egypt,Mido,False,True
2001-07-21,Algeria,Egypt,Algeria,Yacine Bezzaz,False,False
2001-07-21,Namibia,Senegal,Senegal,Pape Thiaw,False,False
2001-07-21,Namibia,Senegal,Senegal,El Hadji Diouf,False,False
2001-07-21,Namibia,Senegal,Senegal,Pape Thiaw,False,False
2001-07-21,Namibia,Senegal,Senegal,Khalilou Fadiga,False,False
2001-07-21,Namibia,Senegal,Senegal,Moussa N'Diaye,False,False
2001-07-22,Uruguay,Costa Rica,Uruguay,Pablo Lima,False,False
2001-07-22,Uruguay,Costa Rica,Uruguay,Rodrigo Lemos,False,True
2001-07-22,Chile,Mexico,Mexico,Jesús Arellano,False,False
2001-07-22,Chile,Mexico,Mexico,Daniel Osorno,False,False
2001-07-22,Uruguay,Costa Rica,Costa Rica,Paulo Wanchope,False,False
2001-07-23,Colombia,Peru,Colombia,Víctor Aristizábal,False,False
2001-07-23,Brazil,Honduras,Honduras,Juliano Belletti,True,False
2001-07-23,Brazil,Honduras,Honduras,Saúl Martínez,False,False
2001-07-23,Colombia,Peru,Colombia,Víctor Aristizábal,False,False
2001-07-23,Colombia,Peru,Colombia,Giovanni Hernández,False,False
2001-07-25,Mexico,Uruguay,Uruguay,Richard Morales,False,False
2001-07-25,Mexico,Uruguay,Mexico,Alberto García Aspe,False,True
2001-07-25,Mexico,Uruguay,Mexico,Jared Borgetti,False,False
2001-07-26,Colombia,Honduras,Colombia,Gerardo Bedoya,False,False
2001-07-26,Colombia,Honduras,Colombia,Víctor Aristizábal,False,False
2001-07-27,Libya,Zambia,Libya,Mutaz Kablan,False,False
2001-07-27,Libya,Zambia,Libya,Mutaz Kablan,False,False
2001-07-27,Libya,Zambia,Zambia,Chaswe Nsofwa,False,False
2001-07-27,Libya,Zambia,Zambia,Rotson Kilambe,False,False
2001-07-27,Libya,Zambia,Zambia,Dadley Fichite,False,False
2001-07-27,Libya,Zambia,Zambia,Rotson Kilambe,False,False
2001-07-28,Malawi,Zimbabwe,Zimbabwe,Master Masiku,False,False
2001-07-29,Uruguay,Honduras,Uruguay,Andrés Martínez,False,False
2001-07-29,Uruguay,Honduras,Honduras,Júnior Izaguirre,False,False
2001-07-29,Uruguay,Honduras,Uruguay,Joe Emerson Bizera,False,False
2001-07-29,Uruguay,Honduras,Honduras,Saúl Martínez,False,False
2001-07-29,Sudan,Sierra Leone,Sudan,Khalid Ahmed Elmustafa,False,False
2001-07-29,Sudan,Sierra Leone,Sudan,Khalid Bakhit,False,False
2001-07-29,Sudan,Sierra Leone,Sudan,Edward Jildo,False,False
2001-07-29,Nigeria,Ghana,Nigeria,Tijani Babangida,False,False
2001-07-29,Nigeria,Ghana,Nigeria,Tijani Babangida,False,False
2001-07-29,Madagascar,Congo,Madagascar,Jean-Yves Randriamarozaka,False,False
2001-07-29,Ivory Coast,DR Congo,DR Congo,Kanku Mulekelayi,False,False
2001-07-29,Ivory Coast,DR Congo,Ivory Coast,Abdul Kader Keïta,False,False
2001-07-29,Ivory Coast,DR Congo,DR Congo,Bolombo Tokala,False,False
2001-07-29,Colombia,Mexico,Colombia,Iván Córdoba,False,False
2001-07-29,Angola,Togo,Togo,Alfa Potowabawi,False,False
2001-07-29,Angola,Togo,Angola,Akwá,False,False
2001-07-29,Nigeria,Ghana,Nigeria,Victor Agali,False,False
2001-08-14,Venezuela,Uruguay,Venezuela,Alexander Rondón,False,False
2001-08-14,Chile,Bolivia,Bolivia,Julio César Baldivieso,False,True
2001-08-14,Chile,Bolivia,Chile,Marcelo Salas,False,False
2001-08-14,Chile,Bolivia,Bolivia,Milton Coimbra,False,False
2001-08-14,Chile,Bolivia,Chile,Marcelo Salas,False,False
2001-08-14,Venezuela,Uruguay,Venezuela,Ruberth Morán,False,False
2001-08-15,Estonia,Cyprus,Estonia,Jevgeni Novikov,False,False
2001-08-15,Estonia,Cyprus,Cyprus,Michalis Konstantinou,False,False
2001-08-15,Serbia,Faroe Islands,Serbia,Miroslav Đukić,False,False
2001-08-15,Serbia,Faroe Islands,Serbia,Siniša Mihajlović,False,False
2001-08-15,Estonia,Cyprus,Estonia,Indrek Zelinski,False,False
2001-08-15,Brazil,Paraguay,Brazil,Rivaldo,False,False
2001-08-15,Ecuador,Argentina,Argentina,Hernán Crespo,False,True
2001-08-15,Ecuador,Argentina,Argentina,Juan Sebastián Verón,False,False
2001-08-15,Estonia,Cyprus,Cyprus,Michalis Konstantinou,False,False
2001-08-15,Brazil,Paraguay,Brazil,Marcelinho Paraíba,False,False
2001-08-16,Colombia,Peru,Peru,Nolberto Solano,False,False
2001-08-17,United Arab Emirates,Uzbekistan,United Arab Emirates,Zuhair Bakheet,False,False
2001-08-17,United Arab Emirates,Uzbekistan,United Arab Emirates,Fahd Ali,False,False
2001-08-17,United Arab Emirates,Uzbekistan,United Arab Emirates,Gharib Hareb,False,True
2001-08-17,United Arab Emirates,Uzbekistan,United Arab Emirates,Yaser Salem Ali,False,False
2001-08-17,Saudi Arabia,Bahrain,Saudi Arabia,Obeid Al-Dosari,False,False
2001-08-17,United Arab Emirates,Uzbekistan,Uzbekistan,Nikolay Shirshov,False,False
2001-08-17,Iraq,Thailand,Iraq,Laith Hussein,False,False
2001-08-17,Iraq,Thailand,Iraq,Hesham Mohammed,False,False
2001-08-17,Saudi Arabia,Bahrain,Bahrain,Mohamed Salmeen,False,False
2001-08-17,Iraq,Thailand,Iraq,Emad Mohammed,False,False
2001-08-17,Iraq,Thailand,Iraq,Hesham Mohammed,False,False
2001-08-23,Bahrain,Iraq,Bahrain,Talal Yousef,False,False
2001-08-23,Bahrain,Iraq,Bahrain,Ghazi Al Kuwari,False,False
2001-08-24,Iran,Saudi Arabia,Iran,Ali Daei,False,False
2001-08-24,Iran,Saudi Arabia,Iran,Ali Daei,False,True
2001-08-25,China PR,United Arab Emirates,China PR,Li Xiaopeng,False,False
2001-08-25,China PR,United Arab Emirates,China PR,Qi Hong,False,False
2001-08-25,China PR,United Arab Emirates,China PR,Hao Haidong,False,False
2001-08-26,Uzbekistan,Qatar,Uzbekistan,Jafar Irismetov,False,False
2001-08-26,Uzbekistan,Qatar,Uzbekistan,Mirjalol Qosimov,False,False
2001-08-26,Uzbekistan,Qatar,Qatar,Abdul Jaloof,False,False
2001-08-31,United Arab Emirates,Qatar,Qatar,Abdulnasser Al-Obaidly,False,False
2001-08-31,Saudi Arabia,Iraq,Saudi Arabia,Obeid Al-Dosari,False,False
2001-08-31,United Arab Emirates,Qatar,Qatar,Ahmad Khalifa Hashim,False,False
2001-08-31,Oman,China PR,China PR,Qi Hong,False,False
2001-08-31,Oman,China PR,China PR,Fan Zhiyi,False,True
2001-09-01,Malta,Bulgaria,Bulgaria,Dimitar Berbatov,False,False
2001-09-01,Moldova,Azerbaijan,Moldova,Serghei Cleșcenco,False,False
2001-09-01,Moldova,Azerbaijan,Moldova,Serghei Covalciuc,False,False
2001-09-01,North Macedonia,Sweden,Sweden,Henrik Larsson,False,False
2001-09-01,North Macedonia,Sweden,Sweden,Patrik Andersson,False,False
2001-09-01,North Macedonia,Sweden,North Macedonia,Dragan Načevski,False,False
2001-09-01,Poland,Norway,Poland,Paweł Kryszałowicz,False,False
2001-09-01,Poland,Norway,Poland,Emmanuel Olisadebe,False,False
2001-09-01,United States,Honduras,United States,Earnie Stewart,False,False
2001-09-01,Republic of Ireland,Netherlands,Republic of Ireland,Jason McAteer,False,False
2001-09-01,Slovakia,Turkey,Turkey,Hakan Şükür,False,False
2001-09-01,Slovenia,Russia,Slovenia,Milan Osterc,False,False
2001-09-01,Slovenia,Russia,Russia,Yegor Titov,False,False
2001-09-01,Spain,Austria,Spain,Diego Tristán,False,False
2001-09-01,Spain,Austria,Spain,Fernando Morientes,False,False
2001-09-01,Spain,Austria,Spain,Fernando Morientes,False,False
2001-09-01,Spain,Austria,Spain,Gaizka Mendieta,False,False
2001-09-01,Switzerland,Serbia,Switzerland,Hakan Yakin,False,False
2001-09-01,Switzerland,Serbia,Serbia,Savo Milošević,False,False
2001-09-01,Switzerland,Serbia,Serbia,Mladen Krstajić,False,False
2001-09-01,Trinidad and Tobago,Costa Rica,Costa Rica,Rónald Gómez,False,False
2001-09-01,Trinidad and Tobago,Costa Rica,Costa Rica,Rónald Gómez,False,False
2001-09-01,United States,Honduras,United States,Earnie Stewart,False,False
2001-09-01,United States,Honduras,Honduras,Milton Núñez,False,False
2001-09-01,United States,Honduras,Honduras,Carlos Pavón,False,True
2001-09-01,United States,Honduras,Honduras,Milton Núñez,False,False
2001-09-01,Slovenia,Russia,Slovenia,Milenko Ačimovič,False,True
2001-09-01,Malta,Bulgaria,Bulgaria,Dimitar Berbatov,False,False
2001-09-01,Poland,Norway,Poland,Marcin Żewłakow,False,False
2001-09-01,Iceland,Czech Republic,Iceland,Eyjólfur Sverrisson,False,False
2001-09-01,Iceland,Czech Republic,Czech Republic,Marek Jankulovski,False,False
2001-09-01,Albania,Finland,Finland,Teemu Tainio,False,False
2001-09-01,Albania,Finland,Finland,Shefki Kuqi,False,False
2001-09-01,Andorra,Portugal,Portugal,Nuno Gomes,False,False
2001-09-01,Andorra,Portugal,Portugal,Pauleta,False,False
2001-09-01,Andorra,Portugal,Portugal,Nuno Gomes,False,False
2001-09-01,Andorra,Portugal,Portugal,Nuno Gomes,False,False
2001-09-01,Andorra,Portugal,Portugal,Rui Jorge,False,False
2001-09-01,Andorra,Portugal,Portugal,Sérgio Conceição,False,False
2001-09-01,Andorra,Portugal,Portugal,Nuno Gomes,False,False
2001-09-01,Belarus,Ukraine,Ukraine,Andriy Shevchenko,False,False
2001-09-01,Belarus,Ukraine,Ukraine,Andriy Shevchenko,False,False
2001-09-01,Denmark,Northern Ireland,Denmark,Dennis Rommedahl,False,False
2001-09-01,Andorra,Portugal,Andorra,Roberto Jonas,False,False
2001-09-01,Faroe Islands,Luxembourg,Faroe Islands,Jens Kristian Hansen,False,False
2001-09-01,Georgia,Hungary,Georgia,Shota Arveladze,False,False
2001-09-01,Georgia,Hungary,Hungary,János Mátyus,False,False
2001-09-01,Georgia,Hungary,Georgia,Gocha Jamarauli,False,False
2001-09-01,Georgia,Hungary,Georgia,Aleksandr Iashvili,False,False
2001-09-01,Germany,England,Germany,Carsten Jancker,False,False
2001-09-01,Germany,England,England,Michael Owen,False,False
2001-09-01,Iceland,Czech Republic,Iceland,Andri Sigthórsson,False,False
